,Unnamed: 0,bodyId,type,class,subclass,hemilineage,size,predictedNt,predictedNtProb,ntAcetylcholineProb,ntGabaProb,ntGlutamateProb,somaSide,motor module,step contribution
178,178,10448,AN09B007,ascending neuron,CA,09B,1952644518,acetylcholine,0.7617706060409546,0.7617706060409546,0.0636628493666648,0.1573503613471985,LHS,,
179,179,10449,AN19A018,ascending neuron,BA,19A,4113766108,acetylcholine,0.8540016412734985,0.8540016412734985,0.0171692408621311,0.1244200319051742,RHS,,
180,180,10450,IN19B005,intrinsic neuron,BR,19B,4657031666,acetylcholine,0.8207518458366394,0.8207518458366394,0.0263876933604478,0.1470491886138916,RHS,,
181,181,10451,AN18B004,ascending neuron,BA,18B,4489317348,acetylcholine,0.7972689867019653,0.7972689867019653,0.0431236959993839,0.1494443267583847,RHS,,
182,182,10452,AN03B011,ascending neuron,BA,03B,4362942680,gaba,0.886240541934967,0.0037705213762819,0.8833709955215454,0.1102411523461341,RHS,,
183,183,10454,IN18B005,intrinsic neuron,BI,18B,4291195089,acetylcholine,0.7464778423309326,0.7464778423309326,0.1069647371768951,0.1414717584848404,RHS,,
184,184,10456,IN07B007,intrinsic neuron,BI,07B,4130371665,glutamate,0.9293721318244934,0.0174191910773515,0.0507903583347797,0.9293721318244934,LHS,,
185,185,10463,IN07B009,intrinsic neuron,BI,07B,4083907468,glutamate,0.9614139199256896,0.0151515677571296,0.0192376021295785,0.9617328643798828,LHS,,
186,186,10465,DNg35,descending neuron,xl,,4035266862,acetylcholine,0.8412741422653198,0.8412741422653198,0.0405562482774257,0.1134012341499328,,,
187,187,10466,DNg74,descending neuron,xl,,5690258628,gaba,0.9298824667930604,0.00530247669667,0.9298824667930604,0.0599946901202201,,,
188,188,10470,AN03B011,ascending neuron,BA,03B,4198476071,gaba,0.8956983685493469,0.0029338579624891,0.8956983685493469,0.0968458503484726,LHS,,
189,189,10472,INXXX032,intrinsic neuron,BI,TBD,4381874067,acetylcholine,0.6859413385391235,0.6859413385391235,0.052531149238348,0.2546789944171905,RHS,,
190,190,10474,IN07B008,intrinsic neuron,BI,07B,3723451649,glutamate,0.9568392634391784,0.0085996743291616,0.0321157462894916,0.9574275016784668,LHS,,
191,191,10476,DNg35,descending neuron,xl,,4030125726,acetylcholine,0.8131029605865479,0.8131029605865479,0.0684188306331634,0.1115111112594604,,,
192,192,10477,IN00A001,intrinsic neuron,BI,00A,8904314085,gaba,0.4038634598255157,0.1973097920417785,0.4026207029819488,0.3006329536437988,Midline,,
193,193,10485,IN18B005,intrinsic neuron,BI,18B,4018963375,acetylcholine,0.8423319458961487,0.8423319458961487,0.0372602902352809,0.1152482703328132,RHS,,
194,194,10490,IN18B005,intrinsic neuron,BI,18B,4433354930,acetylcholine,0.7469998002052307,0.7479471564292908,0.0952063798904419,0.1504479199647903,LHS,,
195,195,10491,DNd03,descending neuron,xn,,5093916803,glutamate,0.7990487217903137,0.0864436998963356,0.1029049307107925,0.7990487217903137,,,
196,196,10494,dMS9,ascending neuron,BA,19B,5137508383,acetylcholine,0.9157217144966124,0.9157217144966124,0.008033805526793,0.072837509214878,RHS,,
197,197,10496,IN05B010,intrinsic neuron,BI,05B,4613982945,gaba,0.7836034297943115,0.0037085977382957,0.7837592959403992,0.2103245556354522,RHS,,
198,198,10501,IN13B005,intrinsic neuron,CR,13B,3869488260,gaba,0.819186270236969,0.0207567494362592,0.819463312625885,0.1567698568105697,RHS,,
199,199,10502,AN03B009,ascending neuron,BA,03B,5238365769,gaba,0.8413090109825134,0.0047608846798539,0.8451748490333557,0.1463366895914077,RHS,,
200,200,10503,IN19A002,intrinsic neuron,IR,19A,4881930770,gaba,0.8054183125495911,0.011753193102777,0.8067025542259216,0.1744352579116821,RHS,,
201,201,10504,INXXX023,intrinsic neuron,BI,TBD,3960889865,acetylcholine,0.8218482136726379,0.824166476726532,0.0404760651290416,0.1287063062191009,RHS,,
202,202,10506,DNa10,descending neuron,xn,,4005323614,acetylcholine,0.9104912877082824,0.9104912877082824,0.0156996585428714,0.0689963549375534,,,
203,203,10512,AN02A002,ascending neuron,BA,02A,8804466491,glutamate,0.9496898651123048,0.0196755640208721,0.0275321900844573,0.9498584270477296,RHS,,
204,204,10515,SNta20,sensory neuron,mechanosensory bristle,,78246126,glutamate,0.4997715651988983,0.3796067833900451,0.0670404657721519,0.4997715651988983,,,
205,205,10516,AN04A001,ascending neuron,BA,04A,4036087391,acetylcholine,0.8385483622550964,0.8399634957313538,0.0265035405755043,0.1250203400850296,LHS,,
206,206,10519,AN18B002,ascending neuron,BA,18B,4444527111,acetylcholine,0.866676390171051,0.866676390171051,0.0661218464374542,0.0622085928916931,RHS,,
207,207,10522,IN19A010,intrinsic neuron,II,19A,4220475486,acetylcholine,0.7349931597709656,0.7398103475570679,0.0760837346315383,0.1756791770458221,RHS,,
208,208,10526,DNd02,descending neuron,xl,,4179545278,glutamate,0.6987478137016296,0.1382815241813659,0.1435969918966293,0.6994983553886414,,,
209,209,10528,AN19A018,ascending neuron,BA,19A,4237925744,acetylcholine,0.8847507238388062,0.8847507238388062,0.0169364642351865,0.0911945104598999,LHS,,
210,210,10530,IN08A003,intrinsic neuron,BR,08A,3860432232,glutamate,0.9507225155830384,0.015954690054059,0.0316939949989318,0.9510346055030824,LHS,,
211,211,10531,DNa10,descending neuron,xn,,3810231090,acetylcholine,0.9183916449546814,0.9183916449546814,0.0137200849130749,0.063639149069786,,,
212,212,10532,DNg74,descending neuron,xl,,5812268633,gaba,0.9497859477996826,0.005382324103266,0.9497859477996826,0.0406140461564064,,,
213,213,10535,DNxl014,descending neuron,xl,,3850754446,acetylcholine,0.8683843016624451,0.8683843016624451,0.0327392071485519,0.0950837433338165,,,
214,214,10536,INXXX032,intrinsic neuron,BI,TBD,3846852847,acetylcholine,0.7008395195007324,0.7008395195007324,0.0431020595133304,0.2451033592224121,LHS,,
215,215,10538,IN08B004,intrinsic neuron,BI,08B,3861511171,acetylcholine,0.962974727153778,0.962974727153778,0.009014974348247,0.0259024426341056,RHS,,
216,216,10540,AN07B005,ascending neuron,BA,07B,4313043044,acetylcholine,0.9640921354293824,0.9640921354293824,0.0064017372205853,0.0267629045993089,RHS,,
217,217,10541,AN06B037,ascending neuron,BA,06B,1299961086,gaba,0.7647719979286194,0.0217167418450117,0.767240047454834,0.2019722610712051,LHS,,
218,218,10545,IN18B005,intrinsic neuron,BI,18B,3894587009,acetylcholine,0.8173173069953918,0.8173173069953918,0.0540893748402595,0.1231962218880653,LHS,,
219,219,10550,AN03B011,ascending neuron,IA,03B,3834738438,gaba,0.8871373534202576,0.0034038918092846,0.8921713829040527,0.1008533984422683,LHS,,
220,220,10551,IN19A015,intrinsic neuron,IR,19A,2488163617,gaba,0.5224151015281677,0.0272077769041061,0.523296594619751,0.4327375292778015,LHS,,
221,221,10553,IN13A012,intrinsic neuron,IR,13A,2061595958,gaba,0.7845054268836975,0.0172999091446399,0.7851210832595825,0.195109561085701,RHS,,
222,222,10557,ANXXX006,ascending neuron,BA,TBD,5275736340,acetylcholine,0.7678151726722717,0.768392026424408,0.0448211207985878,0.1814034581184387,RHS,,
223,223,10560,AN06B002,ascending neuron,BA,06B,4168771793,gaba,0.8260546922683716,0.0052955257706344,0.8262685537338257,0.1649098396301269,RHS,,
224,224,10562,DNxl014,descending neuron,xl,,3743656023,acetylcholine,0.8585283160209656,0.8585283160209656,0.0348582789301872,0.0987884551286697,,,
225,225,10564,AN19A018,ascending neuron,BA,19A,3955693412,acetylcholine,0.8736998438835144,0.8736998438835144,0.0164212938398122,0.1017894148826599,RHS,,
226,226,10568,AN19B009,ascending neuron,BA,19B,3716852951,acetylcholine,0.9657368659973145,0.9664844870567322,0.0053402557969093,0.0245798956602811,RHS,,
227,227,10579,IN08B004,intrinsic neuron,BI,08B,3815890344,acetylcholine,0.9644991159439088,0.9647423028945924,0.0068817217834293,0.0259489770978689,LHS,,
228,228,10582,IN19A006,intrinsic neuron,BI,19A,4576458012,acetylcholine,0.9681957364082336,0.9686702489852904,0.0041477899067103,0.025521108880639,LHS,,
229,229,10583,IN01A003,intrinsic neuron,BI,01A,4257079220,acetylcholine,0.9463779926300048,0.9463779926300048,0.0199500024318695,0.0300352741032838,RHS,,
230,230,10584,IN13A002,intrinsic neuron,IR,13A,4713226048,gaba,0.7857844829559326,0.0090851299464702,0.7860496044158936,0.1979557424783706,LHS,,
231,231,10587,IN07B007,intrinsic neuron,BI,07B,3714196370,glutamate,0.9539657235145568,0.0183899700641632,0.0259690452367067,0.9539657235145568,LHS,,
232,232,10590,IN03B021,intrinsic neuron,II,03B,3732513323,gaba,0.8628816604614258,0.0042639449238777,0.8628816604614258,0.1294966340065002,RHS,,
233,233,10591,AN05B010,ascending neuron,BA,05B,3715382025,gaba,0.8568828701972961,0.0049912459217011,0.8568828701972961,0.1331636756658554,RHS,,
234,234,10593,IN07B007,intrinsic neuron,BI,07B,3695014100,glutamate,0.9477440118789672,0.0216791555285453,0.0282570235431194,0.9485234618186952,LHS,,
235,235,10594,IN07B002,intrinsic neuron,BI,07B,5046636741,acetylcholine,0.7581764459609985,0.7603381276130676,0.048086192458868,0.1832004934549331,RHS,,
236,236,10595,AN19B010,ascending neuron,BA,19B,3606313090,acetylcholine,0.9514977335929872,0.9514977335929872,0.0050292639061808,0.0414567925035953,RHS,,
237,237,10596,INXXX126,intrinsic neuron,II,TBD,1526008592,acetylcholine,0.9279738068580629,0.9279738068580629,0.0135932741686701,0.0555357411503791,LHS,,
238,238,10599,IN03B021,intrinsic neuron,II,03B,3629988007,gaba,0.9029380083084106,0.0056986641138792,0.9029380083084106,0.0871549323201179,LHS,,
239,239,10602,ANXXX037,ascending neuron,IA,TBD,2847861325,acetylcholine,0.936138391494751,0.936138391494751,0.0111117949709296,0.0492704696953296,RHS,,
240,240,10604,AN03A002,ascending neuron,BA,03A,3816827386,acetylcholine,0.6433864831924438,0.6437367796897888,0.1364076286554336,0.2095645815134048,LHS,,
241,241,10605,IN06B012,intrinsic neuron,BI,06B,4222721848,gaba,0.7820468544960022,0.0071155712939798,0.7820468544960022,0.2076796889305114,LHS,,
242,242,10607,IN26X001,intrinsic neuron,IR,26X,4094349248,gaba,0.9107562303543092,0.0066027333959937,0.9107562303543092,0.0796091556549072,LHS,,
243,243,10608,IN14A002,intrinsic neuron,CR,14A,3664036005,glutamate,0.9738799333572388,0.0035966106224805,0.0208418760448694,0.9738799333572388,RHS,,
244,244,10609,IN19A010,intrinsic neuron,II,19A,3623133301,acetylcholine,0.6990723013877869,0.7016249895095825,0.0645349994301796,0.228017970919609,LHS,,
245,245,10613,AN07B004,ascending neuron,BA,07B,4313772173,glutamate,0.3404414653778076,0.174973264336586,0.1765898615121841,0.3292052447795868,LHS,,
246,246,10618,IN19A004,intrinsic neuron,IR,19A,4274317041,gaba,0.7022127509117126,0.0047203870490193,0.7031636834144592,0.2875974476337433,LHS,,
247,247,10620,IN13B004,intrinsic neuron,CR,13B,4068440930,gaba,0.7185236811637878,0.0101843057200312,0.7185236811637878,0.2674306035041809,RHS,,
248,248,10621,DNa15,descending neuron,ut,,3558060514,acetylcholine,0.7980894446372986,0.7980894446372986,0.032521054148674,0.1656989902257919,,,
249,249,10622,AN10B008,ascending neuron,BA,10B,2596337869,acetylcholine,0.9272239804267884,0.9283778667449952,0.0135642094537615,0.0537685267627239,RHS,,
250,250,10623,DNxl134,descending neuron,xl,,4642376511,acetylcholine,0.9320641160011292,0.9320641160011292,0.0123271327465772,0.0506180971860885,,,
251,251,10626,IN14A002,intrinsic neuron,CR,14A,3911517131,glutamate,0.9419676661491394,0.0074013215489685,0.0484713427722454,0.9423692226409912,LHS,,
252,252,10627,IN13B005,intrinsic neuron,CR,13B,3978163480,gaba,0.813393235206604,0.0184245910495519,0.8141709566116333,0.1640687137842178,LHS,,
253,253,10633,DNut060,descending neuron,ut,,3615726317,acetylcholine,0.7820029258728027,0.7820029258728027,0.047729417681694,0.1606860011816024,,,
254,254,10634,DNp06,descending neuron,lt,,3571178279,acetylcholine,0.8707030415534973,0.8707030415534973,0.0243498533964157,0.0952645391225814,,,
255,255,10635,IN13A037,intrinsic neuron,IR,13A,586030042,gaba,0.7422695755958557,0.0058998740278184,0.7422695755958557,0.2486587017774582,RHS,,
256,256,10639,DNxn142,descending neuron,xn,,3490520319,acetylcholine,0.8663934469223022,0.8663934469223022,0.0315037854015827,0.0953793302178382,,,
257,257,10647,AN01A014,ascending neuron,BA,01A,2622555257,acetylcholine,0.8344099521636963,0.8814130425453186,0.0247053448110818,0.0881645232439041,RHS,,
258,258,10648,DNxl133,descending neuron,xl,,3527493041,acetylcholine,0.9107666015625,0.9107666015625,0.0129876695573329,0.0696778297424316,,,
259,259,10650,AN00A002,ascending neuron,BA,00A,4263879504,gaba,0.9161657094955444,0.0083920443430542,0.9169929027557372,0.0657260045409202,Midline,,
260,260,10653,IN08A005,intrinsic neuron,IR,08A,3564047223,glutamate,0.9256677031517028,0.0288170278072357,0.0401586666703224,0.9262310266494752,LHS,,
261,261,10654,IN06B012,intrinsic neuron,BI,06B,4070551248,gaba,0.7696653008460999,0.0079842004925012,0.7699148654937744,0.2187027931213379,RHS,,
262,262,10656,DNg97,descending neuron,xl,,3607837321,acetylcholine,0.9372116923332214,0.9375426173210144,0.0135252578184008,0.0447806417942047,,,
263,263,10657,AN06B004,ascending neuron,BA,06B,3930603836,gaba,0.9165098667144777,0.005605777259916,0.9176813960075378,0.0745058581233024,RHS,,
264,264,10659,IN16B014,intrinsic neuron,BI,16B,3797034842,glutamate,0.912414848804474,0.0250178650021553,0.0548334084451198,0.914561688899994,RHS,,
265,265,10661,IN01A005,intrinsic neuron,BI,01A,3432343745,acetylcholine,0.8871346712112427,0.8886573314666748,0.0178839080035686,0.0898636132478714,RHS,,
266,266,10663,DNp73,descending neuron,xn,,3542833027,acetylcholine,0.8464215993881226,0.8464215993881226,0.0302631631493568,0.118864506483078,,,
267,267,10665,IN01A007,intrinsic neuron,CI,01A,2600392344,acetylcholine,0.8627906441688538,0.8627906441688538,0.0360505729913711,0.0961057916283607,LHS,,
268,268,10672,IN08A005,intrinsic neuron,IR,08A,3471163253,glutamate,0.9130541682243348,0.0230237245559692,0.0591324009001255,0.9137449860572816,RHS,,
269,269,10673,IN07B009,intrinsic neuron,BI,07B,4323786581,glutamate,0.9587324261665344,0.0104946363717317,0.0222505647689104,0.9619786143302916,RHS,,
270,270,10679,IN09A010,intrinsic neuron,IR,09A,2304833950,gaba,0.8834022879600525,0.0042318226769566,0.8834022879600525,0.1043299585580825,LHS,,
271,271,10681,DNp26,descending neuron,xn,,2031035776,acetylcholine,0.7545844912528992,0.7545844912528992,0.0515627861022949,0.1846315115690231,,,
272,272,10686,INXXX004,intrinsic neuron,II,TBD,6680400808,gaba,0.7410308122634888,0.0084384763613343,0.7411825656890869,0.244844302535057,RHS,,
273,273,10690,IN17A001,intrinsic neuron,IR,17A,4468840770,acetylcholine,0.8896461129188538,0.8925933241844177,0.0220013912767171,0.0800327286124229,RHS,,
274,274,10692,IN21A001,intrinsic neuron,IR,21A,3979292215,glutamate,0.8495278358459473,0.0308607127517461,0.1151770204305648,0.8506511449813843,LHS,,
275,275,10697,DNut060,descending neuron,ut,,3444721616,acetylcholine,0.759635329246521,0.7600418925285339,0.0478642843663692,0.185596764087677,,,
276,276,10704,AN07B015,ascending neuron,BA,07B,3435926422,acetylcholine,0.9422831535339355,0.9430074095726012,0.0115128261968493,0.0397688932716846,RHS,,
277,277,10707,IN17A001,intrinsic neuron,IR,17A,3939072421,acetylcholine,0.9157359004020692,0.916041135787964,0.0087229283526539,0.072385273873806,LHS,,
278,278,10712,INXXX045,intrinsic neuron,BI,TBD,4214330177,glutamate,0.6297827363014221,0.115207128226757,0.2297465354204177,0.6297827363014221,LHS,,
279,279,10714,IN01A004,intrinsic neuron,BI,01A,3832159093,acetylcholine,0.9014748930931092,0.9053109884262084,0.0176381431519985,0.0713226646184921,LHS,,
280,280,10715,IN19B012,intrinsic neuron,BR,19B,3453387155,acetylcholine,0.8409850597381592,0.8418161273002625,0.0397883988916873,0.1138087511062622,RHS,,
281,281,10717,DNp73,descending neuron,xn,,3353515949,acetylcholine,0.7961711287498474,0.8152370452880859,0.039060790091753,0.1373765468597412,,,
282,282,10719,DNxn125,descending neuron,xn,,3382594348,gaba,0.6330879330635071,0.0057893907651305,0.6330879330635071,0.3564783036708832,,,
283,283,10720,DNa15,descending neuron,ut,,3364559803,acetylcholine,0.8223862051963806,0.8223862051963806,0.0258290730416774,0.1473304629325866,,,
284,284,10721,DNxn142,descending neuron,xn,,3386412556,acetylcholine,0.8466776609420776,0.8466776609420776,0.0300299376249313,0.1191585958003997,,,
285,285,10722,IN08A006,intrinsic neuron,IR,08A,3400696529,gaba,0.8828085660934448,0.0079593602567911,0.8841907382011414,0.1053988933563232,LHS,,
286,286,10728,IN21A001,intrinsic neuron,IR,21A,3762212965,glutamate,0.851044237613678,0.0333999246358871,0.1016268953680992,0.8522046804428101,RHS,,
287,287,10731,IN19A014,intrinsic neuron,II,19A,3287972812,acetylcholine,0.8794851303100586,0.8794851303100586,0.0204952023923397,0.0924681648612022,RHS,,
288,288,10732,DNp10,descending neuron,xl,,3369288824,acetylcholine,0.8757212162017822,0.8757212162017822,0.0407825298607349,0.0786781162023544,,,
289,289,10736,INXXX032,intrinsic neuron,BI,TBD,3362457708,acetylcholine,0.8415753245353699,0.8415753245353699,0.0253766160458326,0.1276624798774719,RHS,,
290,290,10739,IN14A008,intrinsic neuron,CR,14A,1482016088,glutamate,0.9111418128013612,0.0331781320273876,0.0494186133146286,0.9127724170684814,LHS,,
291,291,10750,AN14A003,ascending neuron,CA,14A,3335928842,glutamate,0.959514319896698,0.0161883905529975,0.0222885962575674,0.959514319896698,RHS,,
292,292,10751,DNa01,descending neuron,xl,,3326976653,acetylcholine,0.9510101675987244,0.9510101675987244,0.0071409731172025,0.0383700020611286,,,
293,293,10752,IN10B002,intrinsic neuron,CI,10B,3340389336,acetylcholine,0.9317775964736938,0.9317775964736938,0.0132625959813594,0.0496021956205368,RHS,,
294,294,10758,AN05B006,ascending neuron,BA,05B,3603262920,gaba,0.8773701786994934,0.0127090187743306,0.8773701786994934,0.1054457500576973,LHS,,
295,295,10759,DNxn125,descending neuron,xn,,3309759849,gaba,0.6404126882553101,0.0046737054362893,0.6404126882553101,0.3493783175945282,,,
296,296,10760,DNa01,descending neuron,xl,,3286695225,acetylcholine,0.9445366263389589,0.9445366263389589,0.0100554404780268,0.0431280769407749,,,
297,297,10762,IN10B003,intrinsic neuron,BI,10B,3328181801,acetylcholine,0.9534732103347778,0.9535623788833618,0.0085000554099679,0.0315354093909263,LHS,,
298,298,10763,IN18B008,intrinsic neuron,BI,18B,3294173866,acetylcholine,0.9140762090682985,0.9140762090682985,0.0245611909776926,0.0562532879412174,RHS,,
299,299,10768,IN03B016,intrinsic neuron,II,03B,3286592287,gaba,0.9179213047027588,0.0049364678561687,0.9179213047027588,0.0739719420671463,RHS,,
300,300,10769,ANXXX006,ascending neuron,BA,TBD,5732497533,acetylcholine,0.7557923197746277,0.7563486099243164,0.0406146049499511,0.198985606431961,LHS,,
301,301,10770,ANXXX024,ascending neuron,BA,TBD,3383398064,acetylcholine,0.9201253056526184,0.9201253056526184,0.0237847194075584,0.052004337310791,LHS,,
302,302,10776,IN14B002,intrinsic neuron,BI,14B,3060532381,gaba,0.8941831588745117,0.0048931799829006,0.8941831588745117,0.095994584262371,LHS,,
303,303,10781,IN03B016,intrinsic neuron,II,03B,3301130123,gaba,0.9315438866615297,0.0056456224992871,0.9315438866615297,0.0592331811785697,LHS,,
304,304,10785,AN08B005,ascending neuron,BA,08B,3327525376,acetylcholine,0.9521430730819702,0.9525880813598632,0.0127954436466097,0.0302819609642028,LHS,,
