,Unnamed: 0,bodyId,type,class,subclass,hemilineage,size,predictedNt,predictedNtProb,somaSide,motor module,step contribution
274,274,10692,IN21A001,intrinsic neuron,IR,21A,3979292215,glutamate,0.8495278503602743,LHS,,
275,275,10697,DNut060,descending neuron,ut,,3444721616,acetylcholine,0.7596353524136732,,,
276,276,10704,AN07B014,ascending neuron,BA,07B,3435926422,acetylcholine,0.942283156384108,RHS,,
277,277,10707,IN17A001,intrinsic neuron,IR,17A,3939072421,acetylcholine,0.9157359016474068,LHS,,
278,278,10712,,intrinsic neuron,BI,TBD,4214330177,glutamate,0.6297827138748916,LHS,,
279,279,10714,IN01A004,intrinsic neuron,BI,01A,3832159093,acetylcholine,0.9014748740357288,LHS,,
280,280,10715,IN19B012,intrinsic neuron,BR,19B,3453387155,acetylcholine,0.8409850546811177,RHS,,
281,281,10717,DNxn099,descending neuron,xn,,3353515949,acetylcholine,0.7961711262713371,,,
282,282,10719,DNxn125,descending neuron,xn,,3382594348,gaba,0.6330879374223226,,,
283,283,10720,DNut038,descending neuron,ut,,3364559803,acetylcholine,0.8223861863692042,,,
284,284,10721,DNxn142,descending neuron,xn,,3386412556,acetylcholine,0.8466776887023306,,,
285,285,10722,IN08A005,intrinsic neuron,IR,08A,3400696529,gaba,0.8828085380703119,LHS,,
286,286,10728,IN21A001,intrinsic neuron,IR,21A,3762212965,glutamate,0.8510442488838443,RHS,,
287,287,10731,IN19A006,intrinsic neuron,II,19A,3287972812,acetylcholine,0.8794851562807166,RHS,,
288,288,10732,DNp10,descending neuron,xl,,3369288824,acetylcholine,0.8757212365095166,,,
289,289,10736,,intrinsic neuron,BI,TBD,3362457708,acetylcholine,0.8415753485474032,RHS,,
290,290,10739,IN14A001,intrinsic neuron,CR,14A,1482016088,glutamate,0.911141787203157,LHS,,
291,291,10750,,ascending neuron,CA,TBD,3335928842,glutamate,0.9595143202531488,RHS,,
292,292,10751,DNa01,descending neuron,xl,,3326976653,acetylcholine,0.9510101411881527,,,
293,293,10752,IN10B001,intrinsic neuron,CI,10B,3340389336,acetylcholine,0.9317775802597604,RHS,,
294,294,10758,AN05B010,ascending neuron,BA,05B,3603262920,gaba,0.8773701646698796,LHS,,
295,295,10759,DNxn125,descending neuron,xn,,3309759849,gaba,0.6404126852175782,,,
296,296,10760,DNa01,descending neuron,xl,,3286695225,acetylcholine,0.9445366255181294,,,
297,297,10762,IN10B001,intrinsic neuron,BI,10B,3328181801,acetylcholine,0.953473222640154,LHS,,
298,298,10763,IN18B003,intrinsic neuron,BI,18B,3294173866,acetylcholine,0.9140762143557474,RHS,,
299,299,10768,IN03B028,intrinsic neuron,II,03B,3286592287,gaba,0.9179212985151108,RHS,,
300,300,10769,,ascending neuron,BA,TBD,5732497533,acetylcholine,0.755792292798324,LHS,,
301,301,10770,,ascending neuron,BA,TBD,3383398064,acetylcholine,0.9201253093102272,LHS,,
302,302,10776,IN14B002,intrinsic neuron,BI,14B,3060532381,gaba,0.8941831474591859,LHS,,
303,303,10781,IN03B028,intrinsic neuron,II,03B,3301130123,gaba,0.9315438866446476,LHS,,
304,304,10785,AN08B005,ascending neuron,BA,08B,3327525376,acetylcholine,0.9521430666013876,LHS,,
305,305,10788,AN19A009,ascending neuron,BA,19A,3799800193,acetylcholine,0.8868496534467284,LHS,,
306,306,10789,IN01A011,intrinsic neuron,CI,01A,3240745850,acetylcholine,0.951501160659204,LHS,,
307,307,10792,IN01A011,intrinsic neuron,CI,01A,3251573613,acetylcholine,0.9471209381174828,RHS,,
308,308,10800,IN18B003,intrinsic neuron,BI,18B,3332413561,acetylcholine,0.9025727992299954,LHS,,
309,309,10802,IN07B006,intrinsic neuron,BI,07B,3481102222,glutamate,0.9507236573169788,RHS,,
310,310,10804,AN18B007,ascending neuron,BA,18B,4679867869,acetylcholine,0.8604313765285643,LHS,,
311,311,10806,IN01A005,intrinsic neuron,BI,01A,3148532502,acetylcholine,0.9103619923774774,LHS,,
312,312,10807,IN06B008,intrinsic neuron,BI,06B,3188177242,gaba,0.7367287099644912,RHS,,
313,313,10813,DNp20,descending neuron,xn,,8194302944,acetylcholine,0.3934643325227171,,,
314,314,10816,IN10B001,intrinsic neuron,CI,10B,3309250673,acetylcholine,0.9399407680484588,LHS,,
315,315,10818,,intrinsic neuron,BI,TBD,3330313831,acetylcholine,0.7951285619992476,LHS,,
316,316,10819,DNp13,descending neuron,xn,,3181944319,acetylcholine,0.9729188583256482,,,
317,317,10820,IN13A001,intrinsic neuron,IR,13A,4570566842,gaba,0.7722071586948008,RHS,,
318,318,10821,,ascending neuron,BA,TBD,3186892865,acetylcholine,0.9131658370672338,RHS,,
319,319,10822,,ascending neuron,CA,TBD,3179005683,glutamate,0.9621438882886408,LHS,,
320,320,10823,AN04A001,ascending neuron,BA,04A,3404128438,acetylcholine,0.6802735719476405,RHS,,
321,321,10826,IN19A008,intrinsic neuron,IR,19A,3617401999,gaba,0.9056088864787232,LHS,,
322,322,10827,IN03A007,intrinsic neuron,IR,03A,3183218101,acetylcholine,0.7108620431124495,LHS,,
323,323,10828,IN19A006,intrinsic neuron,II,19A,3899397898,acetylcholine,0.858967456703766,LHS,,
324,324,10829,DNp15,descending neuron,ut,,3170045955,acetylcholine,0.879141239779488,,,
325,325,10834,,intrinsic neuron,BI,TBD,3764606496,glutamate,0.8858341300801037,LHS,,
326,326,10835,DNp10,descending neuron,xl,,3224967057,acetylcholine,0.8755117989824139,,,
327,327,10838,IN10B001,intrinsic neuron,BI,10B,3174419678,acetylcholine,0.9702713787679984,RHS,,
328,328,10841,IN10B001,intrinsic neuron,BI,10B,3254600346,acetylcholine,0.9519864128667485,RHS,,
329,329,10844,IN19A005,intrinsic neuron,II,19A,3178078401,acetylcholine,0.9425621547045576,RHS,,
330,330,10846,IN18B002,intrinsic neuron,BI,18B,3188121270,acetylcholine,0.867149505379967,LHS,,
331,331,10849,,ascending neuron,BA,TBD,3192718216,gaba,0.7837938788570021,LHS,,
332,332,10854,IN16B001,intrinsic neuron,IR,16B,3375846366,glutamate,0.8520180302150365,LHS,,
333,333,10855,DNxl064,descending neuron,xl,,3113486424,glutamate,0.9478111424904034,,,
334,334,10857,AN06B004,ascending neuron,BA,06B,3607917959,gaba,0.7498149891626841,RHS,,
335,335,10858,IN18B002,intrinsic neuron,BI,18B,3164958998,acetylcholine,0.8320092254978959,RHS,,
336,336,10860,IN00A002,intrinsic neuron,BI,00A,5808001649,gaba,0.9033402059609118,Midline,,
337,337,10862,,ascending neuron,BA,TBD,3858483788,gaba,0.8762118904809773,RHS,,
338,338,10867,AN12B004,ascending neuron,BA,12B,3084901892,gaba,0.8684485426236214,RHS,,
339,339,10868,DNxl132,descending neuron,xl,,3477397836,gaba,0.8635854027395956,,,
340,340,10879,AN08B011,ascending neuron,BA,08B,3373074170,acetylcholine,0.6896637954993325,LHS,,
341,341,10882,AN23B001,ascending neuron,BA,23B,3698776400,acetylcholine,0.8240218293645468,LHS,,
342,342,10884,AN07B014,ascending neuron,BA,07B,3282044211,acetylcholine,0.9489056061046012,LHS,,
343,343,10885,,intrinsic neuron,II,TBD,4524546680,gaba,0.8752368435911828,RHS,,
344,344,10889,IN13A014,intrinsic neuron,BI,13A,2533158890,gaba,0.854358835463421,LHS,,
345,345,10893,IN01A012,intrinsic neuron,CR,01A,2485382391,acetylcholine,0.942317551052796,RHS,,
346,346,10896,DNxl133,descending neuron,xl,,3044641845,acetylcholine,0.9067204330167704,,,
347,347,10899,,ascending neuron,BA,TBD,3072770043,acetylcholine,0.9690759280819344,RHS,,
348,348,10902,AN19B009,ascending neuron,BA,19B,3541714025,acetylcholine,0.8855832294912177,RHS,,
349,349,10903,,ascending neuron,CA,TBD,3039565019,acetylcholine,0.8111808239609894,LHS,,
350,350,10905,AN01A006,ascending neuron,CA,01A,3106441415,acetylcholine,0.8912326513523434,RHS,,
351,351,10909,DNg13,descending neuron,xl,,3038191792,acetylcholine,0.9705897299360644,,,
352,352,10910,IN12B002,intrinsic neuron,CR,12B,2971686995,gaba,0.767452370666443,LHS,,
353,353,10912,DNxl131,descending neuron,xl,,1601357570,gaba,0.9242716226340634,,,
354,354,10913,IN07B010,intrinsic neuron,BI,07B,3041593293,acetylcholine,0.9341863625551532,LHS,,
355,355,10916,DNp22,descending neuron,ut,,3017950550,acetylcholine,0.8827695320809007,,,
356,356,10918,IN21A002,intrinsic neuron,IR,21A,3545269357,glutamate,0.8613209111120204,RHS,,
357,357,10922,SNpp16,sensory neuron,neck hair plate,,664027789,acetylcholine,0.863865527849438,,,
358,358,10923,IN06B006,intrinsic neuron,BI,06B,3482177661,gaba,0.8965441103088059,LHS,,
359,359,10925,AN04A001,ascending neuron,BA,04A,3110691751,acetylcholine,0.7981579213175147,LHS,,
360,360,10937,DNxn097,descending neuron,xn,,2675258640,gaba,0.5977152434807458,,,
361,361,10941,DNxl130,descending neuron,xl,,3037038009,acetylcholine,0.9468455201056696,,,
362,362,10946,IN10B001,intrinsic neuron,BI,10B,3059450223,acetylcholine,0.9734231723120004,LHS,,
363,363,10950,IN06B008,intrinsic neuron,BI,06B,2944046730,gaba,0.7451341895921386,RHS,,
364,364,10952,IN06B016,intrinsic neuron,BI,06B,2210582765,gaba,0.6554784509058432,LHS,,
365,365,10953,,intrinsic neuron,BI,TBD,2979085832,gaba,0.5308041071877565,LHS,,
366,366,10956,IN12B002,intrinsic neuron,CR,12B,3010273871,gaba,0.8019694941226945,RHS,,
367,367,10960,IN13B003,intrinsic neuron,CR,13B,4186199747,gaba,0.6437880042945887,LHS,,
368,368,10962,DNp13,descending neuron,xn,,2988944548,acetylcholine,0.9616216520902736,,,
369,369,10967,DNxl024,descending neuron,xl,,2932238328,acetylcholine,0.9501701929281186,,,
370,370,10979,IN09A007,intrinsic neuron,II,09A,2935665109,gaba,0.7782333706709745,RHS,,
371,371,10981,AN19B014,ascending neuron,BA,19B,3153556574,acetylcholine,0.9241513413896972,LHS,,
372,372,10982,IN17A025,intrinsic neuron,IR,17A,1697454186,acetylcholine,0.9330929496717788,RHS,,
373,373,10983,IN09A003,intrinsic neuron,IR,09A,3207615654,gaba,0.6996892405161677,LHS,,
374,374,10987,DNut055,descending neuron,ut,,2928473970,acetylcholine,0.8285095373503588,,,
375,375,10988,IN18B006,intrinsic neuron,BI,18B,2928592201,acetylcholine,0.924670913895398,RHS,,
376,376,10989,IN27X003,intrinsic neuron,BI,27X,4599389471,gaba,0.8807638165161336,RHS,,
377,377,10995,DNxl064,descending neuron,xl,,2678289606,glutamate,0.906736115450164,,,
378,378,11002,,ascending neuron,BA,TBD,3164403615,gaba,0.7634665058970427,RHS,,
379,379,11003,AN27X002,ascending neuron,BA,27X,4250200655,glutamate,0.3821289081461918,RHS,,
380,380,11004,AN17A002,ascending neuron,IA,17A,3456813563,acetylcholine,0.9415281401120752,RHS,,
381,381,11006,AN19B009,ascending neuron,BA,19B,3481582559,acetylcholine,0.9522688708164398,LHS,,
382,382,11007,,intrinsic neuron,BI,TBD,3328776964,acetylcholine,0.8831063322423396,RHS,,
383,383,11009,,intrinsic neuron,BI,TBD,3051886984,gaba,0.9237378092563836,RHS,,
384,384,11011,IN21A012,intrinsic neuron,IR,21A,2922088850,glutamate,0.8369969396643971,LHS,,
385,385,11012,DNp22,descending neuron,ut,,2867597744,acetylcholine,0.8470805839693488,,,
386,386,11013,AN27X002,ascending neuron,BA,27X,3013243567,acetylcholine,0.7514408698407351,RHS,,
387,387,11017,IN00A004,intrinsic neuron,BI,00A,3029001317,gaba,0.8723321805933588,Midline,,
388,388,11019,DNxl129,descending neuron,xl,,2533468946,acetylcholine,0.9645604833496496,,,
389,389,11020,,ascending neuron,CA,TBD,2893200316,glutamate,0.9566760304388306,LHS,,
390,390,11023,AN06B001,ascending neuron,BA,06B,5129947055,gaba,0.8327876794199642,RHS,,
391,391,11024,,intrinsic neuron,BI,TBD,3009420677,acetylcholine,0.8584893372869525,LHS,,
392,392,11028,IN17A005,intrinsic neuron,II,17A,2916381464,acetylcholine,0.9437403297303822,RHS,,
393,393,11030,IN03B014,intrinsic neuron,II,03B,2861219197,gaba,0.9059069051213804,RHS,,
394,394,11031,,intrinsic neuron,BR,TBD,3007592662,acetylcholine,0.9207807103400184,RHS,,
395,395,11036,AN17A012,ascending neuron,BA,17A,2874262151,acetylcholine,0.965463123204021,RHS,,
396,396,11037,IN09A026,intrinsic neuron,IR,09A,374723321,gaba,0.8155802269271982,LHS,,
397,397,11047,IN06B008,intrinsic neuron,BI,06B,3303140509,gaba,0.711614424860438,LHS,,
398,398,11048,DNg13,descending neuron,xl,,2874543351,acetylcholine,0.961647522608923,,,
399,399,11050,IN21A005,intrinsic neuron,IR,21A,2817102413,acetylcholine,0.7554911543603271,LHS,,
400,400,11051,DNxl128,descending neuron,xl,,1051608577,glutamate,0.8795342918553504,,,
401,401,11052,AN19B009,ascending neuron,BA,19B,3559723002,acetylcholine,0.8821633998042052,LHS,,
402,402,11057,IN19B003,intrinsic neuron,BR,19B,5253982260,acetylcholine,0.8844212917549542,LHS,,
403,403,11064,IN07B012,intrinsic neuron,II,07B,2831066184,acetylcholine,0.8167921139496608,LHS,,
404,404,11068,AN07B011,ascending neuron,BA,07B,3307705514,glutamate,0.9473934583515612,RHS,,
405,405,11069,AN03A001,ascending neuron,BA,03A,3229881656,acetylcholine,0.6007870576990897,RHS,,
406,406,11070,DNxl054,descending neuron,xl,,2813264089,acetylcholine,0.9039211284893808,,,
407,407,11071,aSP22,descending neuron,xn,,2824244937,acetylcholine,0.9670367610719728,,,
408,408,11072,DNx01,descending neuron,xn,,2783058018,acetylcholine,0.6997925098651256,,,
409,409,11074,,intrinsic neuron,BI,TBD,3052145456,gaba,0.9028399912173736,LHS,,
410,410,11078,IN18B006,intrinsic neuron,BI,18B,2898640181,acetylcholine,0.9343147997051422,LHS,,
411,411,11081,IN04B008,intrinsic neuron,BI,04B,2839240260,acetylcholine,0.9645651528492204,RHS,,
412,412,11095,AN27X001,ascending neuron,BA,27X,5016598667,gaba,0.363135609174939,LHS,,
413,413,11098,AN12A003,ascending neuron,IA,12A,2597585560,acetylcholine,0.937773769390872,RHS,,
414,414,11099,AN12B004,ascending neuron,BA,12B,2788265376,gaba,0.8628909873074382,LHS,,
415,415,11100,IN03A009,intrinsic neuron,BI,03A,2783706977,acetylcholine,0.967915603591007,RHS,,
416,416,11102,DNxl127,descending neuron,xl,,2787567510,gaba,0.9358417428264656,,,
417,417,11110,IN03A002,intrinsic neuron,IR,03A,1554393775,acetylcholine,0.9509770201562012,LHS,,
418,418,11116,IN10B001,intrinsic neuron,BI,10B,2781306914,acetylcholine,0.9587830366549036,RHS,,
419,419,11118,IN20A.22A005,intrinsic neuron,IR,20A.22A,753444530,acetylcholine,0.9076647103329566,RHS,,
420,420,11120,DNxl049,descending neuron,xl,,5047261757,acetylcholine,0.9209864575326596,,,
421,421,11123,DNa04,descending neuron,ut,,2751395791,acetylcholine,0.8402887242925469,,,
422,422,11128,IN07B007,intrinsic neuron,BI,07B,2757094275,glutamate,0.9740592687529452,RHS,,
423,423,11129,IN03B017,intrinsic neuron,BI,03B,2748638537,gaba,0.7315846132793057,LHS,,
424,424,11133,IN03A009,intrinsic neuron,BI,03A,2773555593,acetylcholine,0.9596231381653254,LHS,,
425,425,11134,IN21A003,intrinsic neuron,IR,21A,3282427909,glutamate,0.9318380896372352,RHS,,
426,426,11136,DNxn076,descending neuron,xn,,2765175527,acetylcholine,0.9530140838002614,,,
427,427,11143,IN04B008,intrinsic neuron,BI,04B,2757914751,acetylcholine,0.9569560342571284,LHS,,
428,428,11145,DNxl023,descending neuron,xl,,2737888679,acetylcholine,0.9647321449469498,,,
429,429,11148,IN19A007,intrinsic neuron,IR,19A,3868393731,gaba,0.5702260889975843,RHS,,
430,430,11150,DNp07,descending neuron,xn,,2744071840,acetylcholine,0.953295441893686,,,
431,431,11152,IN13A008,intrinsic neuron,IR,13A,2684330703,gaba,0.6590953246190282,RHS,,
432,432,11153,AN19B015,ascending neuron,BA,19B,2770970289,acetylcholine,0.9504323318500636,LHS,,
433,433,11158,IN16B003,intrinsic neuron,BR,16B,2377801406,glutamate,0.7807417375077733,RHS,,
434,434,11160,DNxn082,descending neuron,xn,,2450659140,glutamate,0.9331589637138532,,,
435,435,11164,DNxl024,descending neuron,xl,,2716417392,acetylcholine,0.9601685274714729,,,
436,436,11174,IN10B001,intrinsic neuron,CI,10B,2752883363,acetylcholine,0.9527348282610378,RHS,,
437,437,11183,,intrinsic neuron,BI,TBD,2734138252,glutamate,0.5629465218836686,LHS,,
438,438,11187,DNut055,descending neuron,ut,,2650942961,acetylcholine,0.8000877359175481,,,
439,439,11192,AN05A001,ascending neuron,BA,05A,2779842688,acetylcholine,0.9560973141035932,RHS,,
440,440,11193,IN17A015,intrinsic neuron,BR,17A,2616358742,acetylcholine,0.9003528021126338,RHS,,
441,441,11195,IN08A005,intrinsic neuron,IR,08A,2995214254,gaba,0.7720404505185344,RHS,,
442,442,11196,IN09A003,intrinsic neuron,IR,09A,3857329602,gaba,0.8152981891737765,RHS,,
443,443,11202,DNxn168,descending neuron,xn,,2543356430,acetylcholine,0.9791446456575822,,,
444,444,11204,AN08B011,ascending neuron,BA,08B,3549262442,acetylcholine,0.7022148330257293,RHS,,
445,445,11205,AN00A006,ascending neuron,BA,00A,2924248034,glutamate,0.9124250146516664,Midline,,
446,446,11212,IN14A004,intrinsic neuron,CR,14A,3898021975,gaba,0.7158076287785676,RHS,,
447,447,11216,DNa05,descending neuron,ut,,2620044362,acetylcholine,0.8411485542399958,,,
448,448,11220,DNxl127,descending neuron,xl,,2650220876,gaba,0.9466979556678644,,,
449,449,11221,DNp06,descending neuron,lt,,2629307816,acetylcholine,0.9003745797081683,,,
450,450,11223,IN03B019,intrinsic neuron,II,03B,2644507973,gaba,0.6076267831088693,LHS,,
451,451,11226,Fe reductor MN,motor neuron,fl,24B.25B,1926501092,glutamate,0.4496162285157029,RHS,femur reductor,other
452,452,11228,DNp07,descending neuron,xn,,2650456326,acetylcholine,0.9412199287162716,,,
453,453,11239,IN21A004,intrinsic neuron,IR,21A,3018334656,acetylcholine,0.7172500669074425,RHS,,
454,454,11243,IN01A004,intrinsic neuron,BI,01A,3493658308,acetylcholine,0.883586191254848,RHS,,
455,455,11244,IN12A001,intrinsic neuron,BI,12A,4690554485,acetylcholine,0.8962581593918156,LHS,,
456,456,11251,AN08B005,ascending neuron,BA,08B,3410728942,acetylcholine,0.9574145389777358,RHS,,
457,457,11253,IN07B010,intrinsic neuron,BI,07B,2659000354,acetylcholine,0.9484867702046456,LHS,,
458,458,11254,DNxl126,descending neuron,xl,,3093709801,gaba,0.5312022063785787,,,
459,459,11256,IN10B001,intrinsic neuron,CI,10B,2622431156,acetylcholine,0.963952272329997,LHS,,
460,460,11257,DNg31,descending neuron,xl,,2866370122,gaba,0.906728392448518,,,
461,461,11260,AN04A001,ascending neuron,BA,04A,3069870142,acetylcholine,0.7673814779386096,RHS,,
462,462,11261,IN06B032,intrinsic neuron,BI,06B,1983040043,glutamate,0.5571510825965714,RHS,,
463,463,11263,DNg31,descending neuron,xl,,2616535571,gaba,0.9324282747934892,,,
464,464,11264,DNxl042,descending neuron,xl,,2589479023,acetylcholine,0.9308575984799088,,,
465,465,11268,DNxn082,descending neuron,xn,,2637851105,glutamate,0.9543132437340432,,,
466,466,11269,AN08B009,ascending neuron,BA,08B,2649391938,acetylcholine,0.8762854730569756,LHS,,
467,467,11270,DNxl129,descending neuron,xl,,2622480122,acetylcholine,0.9708457439172072,,,
468,468,11275,IN07B015,intrinsic neuron,BI,07B,2601687336,acetylcholine,0.8028547944675621,LHS,,
469,469,11276,DNb06,descending neuron,xl,,2599653311,acetylcholine,0.9024967301316033,,,
470,470,11279,DNxl125,descending neuron,xl,,754465762,acetylcholine,0.9566776283680936,,,
471,471,11281,IN17A005,intrinsic neuron,II,17A,2603786141,acetylcholine,0.9491264327629364,LHS,,
472,472,11282,IN19A008,intrinsic neuron,IR,19A,3317248281,gaba,0.8981277894829173,RHS,,
473,473,11285,,ascending neuron,BA,TBD,2783448605,glutamate,0.3485284270703248,RHS,,
474,474,11286,DNxn124,descending neuron,xn,,2663698005,acetylcholine,0.9747215274786162,,,
475,475,11289,IN21A011,intrinsic neuron,IR,21A,2384791327,acetylcholine,0.8047060171294815,RHS,,
476,476,11295,IN16B001,intrinsic neuron,II,16B,3755367630,glutamate,0.9218855280387254,RHS,,
477,477,11298,DNxn168,descending neuron,xn,,2643556120,acetylcholine,0.9690146419656092,,,
478,478,11300,EA06B010,efferent ascending,EA,06B,2589369388,glutamate,0.8828565222000139,RHS,,
479,479,11306,DNxl130,descending neuron,xl,,2723611805,acetylcholine,0.8848199725837509,,,
480,480,11310,DNxn076,descending neuron,xn,,2560171516,acetylcholine,0.9493483911362002,,,
481,481,11311,DNxl023,descending neuron,xl,,2507362982,acetylcholine,0.9484710198978976,,,
482,482,11314,EA06B010,efferent ascending,EA,06B,2830822374,glutamate,0.894064804562337,LHS,,
483,483,11316,IN19A003,intrinsic neuron,IR,19A,4816741046,gaba,0.5746337855613853,RHS,,
484,484,11319,IN03B017,intrinsic neuron,BR,03B,2534695818,gaba,0.6043543689985664,RHS,,
485,485,11320,IN03A003,intrinsic neuron,IR,03A,2709459156,acetylcholine,0.8555675163548582,LHS,,
486,486,11324,,intrinsic neuron,BR,TBD,2895368825,acetylcholine,0.9481088382207128,LHS,,
487,487,11327,aSP22,descending neuron,xn,,2550022590,acetylcholine,0.960703322690976,,,
488,488,11331,IN19A006,intrinsic neuron,II,19A,3042109732,acetylcholine,0.8710316538617368,LHS,,
489,489,11336,AN01A006,ascending neuron,CA,01A,3018471409,acetylcholine,0.8830309927964238,LHS,,
490,490,11341,,ascending neuron,BA,TBD,2860637543,glutamate,0.3609217549812429,LHS,,
491,491,11342,,ascending neuron,CA,TBD,2975971374,glutamate,0.9641670413697048,RHS,,
492,492,11343,IN10B001,intrinsic neuron,BI,10B,2835926184,acetylcholine,0.9680779708710092,LHS,,
493,493,11346,IN10B002,intrinsic neuron,CI,10B,2547869034,acetylcholine,0.9804603440870396,LHS,,
494,494,11349,DNb06,descending neuron,xl,,2494888927,acetylcholine,0.8834272328344935,,,
495,495,11353,IN08A007,intrinsic neuron,BR,08A,2507130524,glutamate,0.9528046151791314,LHS,,
